customer_id,customer_gender,customer_age,customer_tenure_days,rfm_frequency,rfm_recency,rfm_monetary,rfm_max_spend,rfm_unique_cats,rfm_avg_views,rfm_rated_ratio,rfm_device_mode,customer_top_1_cat,customer_top_2_cat,customer_top_3_cat,freq_cat_blouse,freq_cat_dress,freq_cat_jacket,freq_cat_jeans,freq_cat_shirt,freq_cat_shoes,freq_cat_skirt,freq_cat_slacks,freq_cat_suit,freq_cat_t-shirt
CUST_0728,female,71,110,7,66,2140.94,2670.8,4,6.428571428571429,0.2857142857142857,desktop,blouse,suit,shoes,3,0,0,0,0,1,0,1,2,0
CUST_0729,female,68,87,9,55,2249.327777777778,2670.8,4,5.555555555555555,0.2222222222222222,desktop,slacks,blouse,shoes,2,0,0,0,0,1,0,5,1,0
CUST_0730,female,65,251,9,80,2290.4066666666668,2754.94,4,4.333333333333333,0.2222222222222222,desktop,suit,blouse,shoes,2,0,0,0,0,2,0,2,3,0
CUST_0731,male,72,191,10,44,2233.84,2664.28,3,5.7,0.2,desktop,slacks,suit,shoes,0,0,0,0,0,2,0,4,4,0
CUST_0732,female,65,141,13,59,2310.21,2670.8,3,5.538461538461538,0.15384615384615385,desktop,shoes,suit,slacks,0,0,0,0,0,6,0,3,4,0
CUST_0733,female,74,81,12,9,2168.8775,2870.68,4,6.083333333333333,0.25,desktop,blouse,slacks,shoes,5,0,0,0,0,2,0,3,2,0
CUST_0734,male,71,26,8,24,2127.13375,2870.68,4,4.125,0.25,desktop,suit,blouse,slacks,2,0,0,0,0,1,0,2,3,0
CUST_0735,female,56,202,11,42,2218.0245454545457,2870.68,4,6.0,0.2727272727272727,desktop,slacks,blouse,shoes,3,0,0,0,0,2,0,5,1,0
CUST_0736,female,58,420,5,108,2045.1420000000003,2670.57,4,7.8,0.2,desktop,shoes,blouse,slacks,1,0,0,0,0,2,0,1,1,0
CUST_0737,female,62,108,9,93,2324.2277777777776,2916.36,4,4.666666666666667,0.0,desktop,slacks,suit,blouse,1,0,0,0,0,1,0,5,2,0
CUST_0738,unknown,61,112,15,13,2176.944,2571.97,4,5.533333333333333,0.13333333333333333,desktop,suit,slacks,blouse,3,0,0,0,0,3,0,4,5,0
CUST_0739,female,58,284,9,59,2345.688888888889,2870.68,3,5.0,0.2222222222222222,desktop,blouse,slacks,suit,4,0,0,0,0,0,0,3,2,0
CUST_0740,female,67,312,3,83,2432.9966666666664,2664.28,2,6.0,0.0,desktop,slacks,shoes,unknown,0,0,0,0,0,1,0,2,0,0
CUST_0741,female,68,477,6,101,2055.6716666666666,2754.94,3,4.5,0.0,desktop,blouse,shoes,suit,2,0,0,0,0,2,0,0,2,0
CUST_0742,male,62,53,15,45,2180.44,2665.14,4,5.466666666666667,0.2,desktop,suit,blouse,slacks,4,0,0,0,0,1,0,4,6,0
CUST_0743,male,63,299,9,17,2183.4377777777777,2717.27,3,7.777777777777778,0.0,desktop,suit,blouse,shoes,2,0,0,0,0,1,0,0,6,0
CUST_0744,male,60,91,7,73,2379.202857142857,2717.27,3,5.428571428571429,0.2857142857142857,desktop,suit,shoes,slacks,0,0,0,0,0,2,0,1,4,0
CUST_0745,female,64,109,9,31,2203.5955555555556,2639.64,4,5.111111111111111,0.2222222222222222,desktop,blouse,shoes,suit,4,0,0,0,0,2,0,1,2,0
CUST_0746,unknown,65,108,5,66,2111.4260000000004,2736.77,3,7.0,0.2,desktop,shoes,blouse,slacks,1,0,0,0,0,3,0,1,0,0
CUST_0747,female,59,27,6,27,2357.4500000000003,2870.68,4,6.666666666666667,0.0,desktop,suit,blouse,shoes,1,0,0,0,0,1,0,1,3,0
CUST_0748,unknown,66,590,11,78,2229.47,2717.27,4,5.545454545454546,0.2727272727272727,desktop,suit,blouse,shoes,2,0,0,0,0,2,0,2,5,0
CUST_0749,male,64,94,12,31,2117.1941666666667,2736.77,4,4.75,0.25,desktop,suit,blouse,shoes,3,0,0,0,0,3,0,1,5,0
CUST_0750,male,73,113,15,42,2147.9726666666666,2565.69,4,5.333333333333333,0.06666666666666667,desktop,shoes,slacks,blouse,3,0,0,0,0,6,0,4,2,0
CUST_0751,female,60,183,8,71,2118.795,2406.16,3,6.625,0.125,desktop,shoes,suit,blouse,2,0,0,0,0,3,0,0,3,0
CUST_0752,male,69,560,5,59,2392.594,2670.57,4,5.0,0.2,desktop,slacks,blouse,shoes,1,0,0,0,0,1,0,2,1,0
CUST_0753,male,71,253,13,17,2120.326153846154,2664.28,4,7.153846153846154,0.15384615384615385,desktop,suit,blouse,shoes,4,0,0,0,0,2,0,2,5,0
CUST_0754,male,63,239,14,52,2242.79,2881.61,4,5.642857142857143,0.14285714285714285,desktop,shoes,slacks,suit,2,0,0,0,0,5,0,4,3,0
CUST_0755,male,64,293,10,53,2179.4880000000003,2713.88,4,5.4,0.3,desktop,shoes,suit,blouse,2,0,0,0,0,3,0,2,3,0
CUST_0756,female,56,242,15,43,2357.2366666666667,2881.61,4,5.666666666666667,0.2,desktop,suit,shoes,blouse,2,0,0,0,0,4,0,2,7,0
CUST_0757,female,62,289,6,73,2280.0483333333336,2699.73,3,5.833333333333333,0.0,desktop,slacks,suit,shoes,0,0,0,0,0,1,0,3,2,0
CUST_0758,female,66,129,9,30,2383.6155555555556,2881.61,4,5.444444444444445,0.2222222222222222,desktop,shoes,slacks,suit,1,0,0,0,0,3,0,3,2,0
CUST_0759,male,61,296,10,38,2214.678,2565.69,3,6.0,0.1,desktop,slacks,blouse,shoes,3,0,0,0,0,2,0,5,0,0
CUST_0760,male,62,293,6,57,2143.2083333333335,2916.36,3,6.5,0.16666666666666666,desktop,slacks,blouse,shoes,2,0,0,0,0,1,0,3,0,0
CUST_0761,male,55,130,9,73,2074.7033333333334,2263.78,4,4.777777777777778,0.1111111111111111,desktop,blouse,shoes,slacks,4,0,0,0,0,2,0,2,1,0
CUST_0762,female,72,276,6,59,2407.9900000000002,2870.68,3,4.5,0.0,desktop,blouse,suit,slacks,3,0,0,0,0,0,0,1,2,0
CUST_0763,female,66,54,11,52,2331.267272727273,2670.57,4,5.545454545454546,0.09090909090909091,desktop,slacks,suit,shoes,1,0,0,0,0,2,0,4,4,0
CUST_0764,female,75,294,10,66,2237.759,2870.68,4,4.5,0.3,desktop,slacks,blouse,suit,3,0,0,0,0,1,0,4,2,0
CUST_0765,female,63,138,14,73,2214.2664285714286,2670.57,4,4.785714285714286,0.0,desktop,shoes,slacks,blouse,3,0,0,0,0,4,0,4,3,0
CUST_0766,male,64,342,8,42,2048.91125,2571.97,2,4.875,0.125,desktop,slacks,suit,unknown,0,0,0,0,0,0,0,6,2,0
CUST_0767,male,66,47,11,45,2107.6981818181816,2870.68,4,5.818181818181818,0.2727272727272727,desktop,blouse,shoes,slacks,5,0,0,0,0,2,0,2,2,0
CUST_0768,unknown,71,369,9,51,2330.42,2881.61,3,4.888888888888889,0.1111111111111111,desktop,suit,shoes,slacks,0,0,0,0,0,3,0,2,4,0
CUST_0769,female,75,418,12,56,2273.4491666666668,2916.36,4,5.916666666666667,0.3333333333333333,desktop,blouse,shoes,slacks,4,0,0,0,0,3,0,3,2,0
CUST_0770,male,65,233,10,69,1941.2990000000002,2390.2,3,6.0,0.1,desktop,shoes,blouse,suit,3,0,0,0,0,5,0,0,2,0
CUST_0771,female,68,496,9,14,2265.967777777778,2664.28,4,4.777777777777778,0.2222222222222222,desktop,slacks,shoes,blouse,1,0,0,0,0,2,0,5,1,0
CUST_0772,female,60,420,6,51,2138.7433333333333,2565.69,3,6.166666666666667,0.0,desktop,shoes,slacks,blouse,1,0,0,0,0,3,0,2,0,0
CUST_0773,female,66,152,11,35,2409.7000000000003,2881.61,4,4.636363636363637,0.09090909090909091,desktop,suit,blouse,shoes,3,0,0,0,0,3,0,1,4,0
CUST_0774,female,58,138,13,56,2265.4353846153845,2881.61,4,5.076923076923077,0.07692307692307693,desktop,suit,slacks,blouse,2,0,0,0,0,2,0,3,6,0
CUST_0775,male,71,467,14,49,2204.9021428571427,2916.36,4,4.785714285714286,0.2857142857142857,desktop,slacks,shoes,suit,2,0,0,0,0,4,0,5,3,0
CUST_0776,male,60,363,10,57,2135.893,2881.61,4,5.6,0.3,desktop,blouse,slacks,suit,5,0,0,0,0,1,0,2,2,0
CUST_0777,male,67,411,3,52,2168.5766666666664,2534.45,3,4.0,0.3333333333333333,desktop,shoes,slacks,suit,0,0,0,0,0,1,0,1,1,0
CUST_0778,male,59,380,9,63,2204.5655555555554,2665.14,3,4.888888888888889,0.2222222222222222,desktop,suit,shoes,slacks,0,0,0,0,0,3,0,1,5,0
CUST_0779,female,58,258,5,101,2179.578,2699.73,2,5.6,0.0,desktop,suit,slacks,unknown,0,0,0,0,0,0,0,1,4,0
CUST_0780,male,63,28,14,28,2259.805,2916.36,4,4.571428571428571,0.35714285714285715,desktop,suit,shoes,slacks,1,0,0,0,0,4,0,3,6,0
CUST_0781,male,67,441,3,164,2334.5533333333333,2394.49,3,3.6666666666666665,0.0,desktop,blouse,slacks,suit,1,0,0,0,0,0,0,1,1,0
CUST_0782,male,61,179,11,70,2248.491818181818,2736.77,4,5.2727272727272725,0.18181818181818182,desktop,shoes,blouse,slacks,2,0,0,0,0,5,0,2,2,0
CUST_0783,male,59,398,5,108,2206.184,2494.73,4,5.0,0.0,desktop,shoes,blouse,slacks,1,0,0,0,0,2,0,1,1,0
CUST_0784,female,66,327,5,56,1882.548,2394.49,3,3.8,0.2,desktop,slacks,suit,shoes,0,0,0,0,0,1,0,2,2,0
CUST_0785,female,62,131,7,77,2219.1614285714286,2639.64,3,4.142857142857143,0.0,desktop,shoes,blouse,suit,2,0,0,0,0,3,0,0,2,0
CUST_0786,male,60,258,6,85,2350.3416666666667,2699.73,3,5.333333333333333,0.0,desktop,suit,shoes,slacks,0,0,0,0,0,2,0,1,3,0
CUST_0787,male,71,51,13,51,2211.762307692308,2754.94,4,5.0,0.23076923076923078,desktop,blouse,slacks,shoes,5,0,0,0,0,3,0,4,1,0
CUST_0788,female,62,112,8,104,2287.04,2639.64,4,5.0,0.125,desktop,shoes,blouse,slacks,2,0,0,0,0,3,0,2,1,0
CUST_0789,male,65,85,10,35,2381.564,2736.77,4,4.9,0.1,desktop,suit,shoes,slacks,1,0,0,0,0,3,0,2,4,0
CUST_0790,male,56,233,9,49,2313.9011111111113,2713.88,4,5.222222222222222,0.4444444444444444,desktop,slacks,suit,shoes,1,0,0,0,0,2,0,3,3,0
CUST_0791,female,58,91,11,66,2278.9700000000003,2713.88,4,6.454545454545454,0.2727272727272727,desktop,shoes,suit,blouse,2,0,0,0,0,4,0,1,4,0
CUST_0792,female,64,256,13,78,2245.473076923077,2916.36,4,5.076923076923077,0.23076923076923078,desktop,suit,shoes,slacks,2,0,0,0,0,3,0,3,5,0
CUST_0793,male,65,402,10,58,2390.493,2916.36,4,5.9,0.3,desktop,slacks,suit,blouse,2,0,0,0,0,2,0,3,3,0
CUST_0794,female,62,127,15,55,2235.82,2699.73,4,5.333333333333333,0.26666666666666666,desktop,slacks,blouse,shoes,3,0,0,0,0,3,0,7,2,0
CUST_0795,female,63,512,6,52,2134.016666666667,2664.28,2,4.833333333333333,0.5,desktop,blouse,slacks,unknown,3,0,0,0,0,0,0,3,0,0
CUST_0796,unknown,63,491,11,87,2163.7972727272727,2670.8,4,4.7272727272727275,0.2727272727272727,desktop,slacks,blouse,shoes,3,0,0,0,0,2,0,4,2,0
CUST_0797,female,56,113,14,14,2344.1692857142857,2881.61,4,6.142857142857143,0.14285714285714285,desktop,shoes,slacks,suit,2,0,0,0,0,4,0,4,4,0
CUST_0798,female,62,190,8,38,2170.09875,2870.68,4,6.375,0.125,desktop,slacks,shoes,blouse,1,0,0,0,0,2,0,4,1,0
CUST_0799,female,65,290,7,86,2018.3428571428572,2571.97,4,5.428571428571429,0.0,desktop,suit,shoes,blouse,1,0,0,0,0,2,0,1,3,0
CUST_0800,unknown,71,75,12,35,2367.7716666666665,2881.61,4,5.5,0.08333333333333333,desktop,suit,blouse,slacks,2,0,0,0,0,1,0,2,7,0
