purchase_id,customer_id,customer_date_of_birth,customer_gender,customer_signup_date,item_id,item_title,item_category,item_price,item_img_filename,item_avg_rating,item_num_ratings,item_release_date,purchase_timestamp,customer_item_views,purchase_item_rating,purchase_device,label
145,CUST_0795,20/07/1962,female,18/12/2024,ITEM_0611,Elegant Blouse For Every Occasion,blouse,1947.82,ITEM_0611.png,3.15,19,09/07/2025,09/07/2025,3,5,desktop,1
146,CUST_0712,11/07/1968,male,14/03/2025,ITEM_0636,The Premium Blouse You Need,blouse,2242.97,ITEM_0636.png,3.76,10,12/06/2025,10/07/2025,7,4.5,desktop,1
147,CUST_0793,03/12/1960,male,07/04/2025,ITEM_0611,Elegant Blouse For Every Occasion,blouse,1947.82,ITEM_0611.png,3.15,19,09/07/2025,10/07/2025,5,,desktop,1
148,CUST_0261,22/04/1979,male,10/07/2025,ITEM_0321,Casual Jacket Must Have,jacket,1415.54,ITEM_0321.png,3.21,34,12/04/2025,10/07/2025,5,,desktop,1
149,CUST_0103,25/02/2005,,08/07/2025,ITEM_0011,The Exclusive Blouse You Need,blouse,1250.87,ITEM_0011.png,3.36,25,07/05/2025,11/07/2025,1,,mobile,1
150,CUST_0237,18/06/1999,male,17/05/2025,ITEM_0011,The Exclusive Blouse You Need,blouse,1250.87,ITEM_0011.png,3.36,25,07/05/2025,11/07/2025,7,,mobile,1
151,CUST_0093,05/06/2005,,03/07/2025,ITEM_0166,Exclusive Skirt Must Have,skirt,1331.48,ITEM_0166.png,3.71,26,09/06/2025,11/07/2025,2,,mobile,1
152,CUST_0149,04/02/2000,female,08/07/2025,ITEM_0061,Modern Skirt Must Have,skirt,1211.16,ITEM_0061.png,3.77,24,29/04/2025,11/07/2025,5,,mobile,1
153,CUST_0261,22/04/1979,male,10/07/2025,ITEM_0370,Elegant Jeans Must Have,jeans,1321.03,ITEM_0370.png,3.52,41,03/03/2025,12/07/2025,11,4.5,desktop,1
154,CUST_0300,07/06/1973,female,09/07/2025,ITEM_0370,Elegant Jeans Must Have,jeans,1321.03,ITEM_0370.png,3.52,41,03/03/2025,12/07/2025,7,5,mobile,1
155,CUST_0646,13/09/1959,male,15/06/2025,ITEM_0772,The Classic Shoes You Need,shoes,2019.19,ITEM_0772.png,3.11,29,10/07/2025,12/07/2025,3,,desktop,1
156,CUST_0358,18/12/1968,male,11/07/2025,ITEM_0260,Modern Shoes That Stands Out,shoes,1257.95,ITEM_0260.png,3.44,19,21/03/2025,12/07/2025,5,,desktop,1
157,CUST_0300,07/06/1973,female,09/07/2025,ITEM_0352,Classic Jeans Must Have,jeans,1275.4,ITEM_0352.png,3.66,24,04/03/2025,12/07/2025,6,,desktop,1
158,CUST_0124,29/08/1997,female,19/05/2025,ITEM_0166,Exclusive Skirt Must Have,skirt,1331.48,ITEM_0166.png,3.71,26,09/06/2025,12/07/2025,7,,mobile,1
159,CUST_0261,22/04/1979,male,10/07/2025,ITEM_0272,Classic Shoes That Stands Out,shoes,1175.02,ITEM_0272.png,3.54,20,03/03/2025,12/07/2025,4,,desktop,1
160,CUST_0300,07/06/1973,female,09/07/2025,ITEM_0260,Modern Shoes That Stands Out,shoes,1257.95,ITEM_0260.png,3.44,19,21/03/2025,12/07/2025,3,,mobile,1
161,CUST_0216,02/04/1999,male,19/06/2025,ITEM_0046,Stylish Skirt Must Have,skirt,1233.41,ITEM_0046.png,3.55,24,28/05/2025,12/07/2025,11,,desktop,1
162,CUST_0227,01/09/2005,,13/07/2025,ITEM_0186,Premium Blouse That Stands Out,blouse,1231.89,ITEM_0186.png,3.43,36,01/03/2025,13/07/2025,8,,mobile,1
163,CUST_0157,01/05/2001,male,13/07/2025,ITEM_0017,The Premium Dress You Need,dress,1390.9,ITEM_0017.png,3.57,25,07/05/2025,13/07/2025,7,,mobile,1
164,CUST_0230,13/03/2004,male,29/04/2025,ITEM_0132,The Modern Dress You Need,dress,1066.11,ITEM_0132.png,3.53,19,28/05/2025,13/07/2025,3,,mobile,1
165,CUST_0227,01/09/2005,,13/07/2025,ITEM_0101,Exclusive Premium Blouse Collection,blouse,1310.13,ITEM_0101.png,3.5,28,16/12/2024,13/07/2025,7,4,desktop,1
166,CUST_0722,05/07/1963,male,13/02/2025,ITEM_0609,Step Up Your Style With Classic Suit,suit,2484.72,ITEM_0609.png,3.71,31,18/06/2025,14/07/2025,10,4.5,desktop,1
167,CUST_0793,03/12/1960,male,07/04/2025,ITEM_0609,Step Up Your Style With Classic Suit,suit,2484.72,ITEM_0609.png,3.71,31,18/06/2025,14/07/2025,5,4,desktop,1
168,CUST_0157,01/05/2001,male,13/07/2025,ITEM_0166,Exclusive Skirt Must Have,skirt,1331.48,ITEM_0166.png,3.71,26,09/06/2025,15/07/2025,4,,mobile,1
169,CUST_0691,11/04/1960,female,11/06/2025,ITEM_0611,Elegant Blouse For Every Occasion,blouse,1947.82,ITEM_0611.png,3.15,19,09/07/2025,15/07/2025,5,,desktop,1
170,CUST_0244,27/10/1972,male,16/07/2025,ITEM_0254,Classic Jacket That Stands Out,jacket,1397.64,ITEM_0254.png,3.54,29,11/04/2025,16/07/2025,3,,mobile,1
171,CUST_0118,09/07/2003,female,27/06/2025,ITEM_0111,The Elegant Skirt You Need,skirt,1386.13,ITEM_0111.png,3.53,27,12/07/2025,16/07/2025,4,4,mobile,1
172,CUST_0778,28/09/1966,male,29/04/2025,ITEM_0745,Stylish Suit That Stands Out,suit,2320.15,ITEM_0745.png,3.24,21,15/07/2025,16/07/2025,4,,desktop,1
173,CUST_0727,28/08/1959,female,24/04/2025,ITEM_0611,Elegant Blouse For Every Occasion,blouse,1947.82,ITEM_0611.png,3.15,19,09/07/2025,17/07/2025,7,,desktop,1
174,CUST_0052,20/02/2002,,17/07/2025,ITEM_0016,Modern Skirt For Every Occasion,skirt,1200.35,ITEM_0016.png,3.4,29,02/07/2025,18/07/2025,7,,desktop,1
175,CUST_0254,10/12/1973,female,18/07/2025,ITEM_0311,Casual Jeans That Stands Out,jeans,1406.33,ITEM_0311.png,3.4,48,19/03/2024,18/07/2025,3,,mobile,1
176,CUST_0161,02/03/2002,,25/04/2025,ITEM_0115,Step Up Your Style With Premium Blouse,blouse,1166.03,ITEM_0115.png,3.32,14,14/06/2025,18/07/2025,9,4,mobile,1
177,CUST_0158,12/10/1999,female,29/01/2025,ITEM_0016,Modern Skirt For Every Occasion,skirt,1200.35,ITEM_0016.png,3.4,29,02/07/2025,18/07/2025,7,,mobile,1
178,CUST_0164,25/01/2000,female,25/05/2025,ITEM_0061,Modern Skirt Must Have,skirt,1211.16,ITEM_0061.png,3.77,24,29/04/2025,18/07/2025,9,,mobile,1
179,CUST_0005,05/12/2003,,15/07/2025,ITEM_0053,The Premium Skirt You Need,skirt,1273.88,ITEM_0053.png,3.26,24,07/06/2025,18/07/2025,5,,desktop,1
180,CUST_0743,26/10/1962,male,19/07/2025,ITEM_0698,Modern Shoes Must Have,shoes,2086.32,ITEM_0698.png,3.49,33,02/02/2025,19/07/2025,6,,desktop,1
181,CUST_0254,10/12/1973,female,18/07/2025,ITEM_0390,Stylish Jeans Must Have,jeans,1200.52,ITEM_0390.png,3.63,33,01/04/2025,19/07/2025,4,5,desktop,1
182,CUST_0254,10/12/1973,female,18/07/2025,ITEM_0352,Classic Jeans Must Have,jeans,1275.4,ITEM_0352.png,3.66,24,04/03/2025,19/07/2025,5,,desktop,1
183,CUST_0353,15/05/1977,female,17/07/2025,ITEM_0398,Premium Shoes For Every Occasion,shoes,1192.28,ITEM_0398.png,3.35,28,25/04/2025,19/07/2025,2,,desktop,1
184,CUST_0353,15/05/1977,female,17/07/2025,ITEM_0375,Premium Shoes Must Have,shoes,1359.41,ITEM_0375.png,3.36,18,07/03/2025,19/07/2025,4,,desktop,1
185,CUST_0254,10/12/1973,female,18/07/2025,ITEM_0375,Premium Shoes Must Have,shoes,1359.41,ITEM_0375.png,3.36,18,07/03/2025,19/07/2025,11,,mobile,1
186,CUST_0244,27/10/1972,male,16/07/2025,ITEM_0258,Exclusive Modern Shoes Collection,shoes,1196.05,ITEM_0258.png,3.48,27,09/04/2025,19/07/2025,5,,mobile,1
187,CUST_0121,05/11/2005,,07/07/2025,ITEM_0111,The Elegant Skirt You Need,skirt,1386.13,ITEM_0111.png,3.53,27,12/07/2025,19/07/2025,4,,mobile,1
188,CUST_0201,25/05/2005,,20/07/2025,ITEM_0061,Modern Skirt Must Have,skirt,1211.16,ITEM_0061.png,3.77,24,29/04/2025,20/07/2025,7,,mobile,1
189,CUST_0104,18/08/2003,,20/07/2025,ITEM_0061,Modern Skirt Must Have,skirt,1211.16,ITEM_0061.png,3.77,24,29/04/2025,20/07/2025,3,,mobile,1
190,CUST_0201,25/05/2005,,20/07/2025,ITEM_0186,Premium Blouse That Stands Out,blouse,1231.89,ITEM_0186.png,3.43,36,01/03/2025,20/07/2025,5,,mobile,1
191,CUST_0676,24/01/1958,female,28/02/2025,ITEM_0615,Casual Shoes That Stands Out,shoes,2109.52,ITEM_0615.png,3.36,22,10/07/2025,20/07/2025,4,,desktop,1
192,CUST_0201,25/05/2005,,20/07/2025,ITEM_0166,Exclusive Skirt Must Have,skirt,1331.48,ITEM_0166.png,3.71,26,09/06/2025,20/07/2025,7,,mobile,1
193,CUST_0201,25/05/2005,,20/07/2025,ITEM_0111,The Elegant Skirt You Need,skirt,1386.13,ITEM_0111.png,3.53,27,12/07/2025,20/07/2025,6,,mobile,1
194,CUST_0240,14/10/1996,female,20/07/2025,ITEM_0101,Exclusive Premium Blouse Collection,blouse,1310.13,ITEM_0101.png,3.5,28,16/12/2024,20/07/2025,7,,mobile,1
195,CUST_0748,21/06/1959,,01/10/2024,ITEM_0709,Elegant Blouse For Every Occasion,blouse,2035.73,ITEM_0709.png,3.75,12,21/07/2025,21/07/2025,4,,desktop,1
196,CUST_0392,04/02/1980,female,21/07/2025,ITEM_0381,Premium Shoes Must Have,shoes,1080.65,ITEM_0381.png,3.81,25,27/03/2025,21/07/2025,2,,desktop,1
197,CUST_0392,04/02/1980,female,21/07/2025,ITEM_0370,Elegant Jeans Must Have,jeans,1321.03,ITEM_0370.png,3.52,41,03/03/2025,21/07/2025,3,,mobile,1
198,CUST_0759,23/11/1964,male,22/07/2025,ITEM_0657,Exclusive Premium Blouse Collection,blouse,2196.83,ITEM_0657.png,3.57,17,31/01/2025,22/07/2025,6,,desktop,1
199,CUST_0759,23/11/1964,male,22/07/2025,ITEM_0651,Exclusive Casual Slacks Collection,slacks,2534.45,ITEM_0651.png,3.51,24,09/03/2025,22/07/2025,8,,mobile,1
200,CUST_0692,20/02/1960,male,01/07/2025,ITEM_0709,Elegant Blouse For Every Occasion,blouse,2035.73,ITEM_0709.png,3.75,12,21/07/2025,22/07/2025,4,5,desktop,1
201,CUST_0103,25/02/2005,,08/07/2025,ITEM_0111,The Elegant Skirt You Need,skirt,1386.13,ITEM_0111.png,3.53,27,12/07/2025,22/07/2025,5,,mobile,1
202,CUST_0163,24/10/2006,,23/07/2025,ITEM_0189,The Elegant Dress You Need,dress,1000,ITEM_0189.png,3.27,31,04/05/2025,23/07/2025,9,,mobile,1
203,CUST_0649,17/12/1961,female,23/07/2025,ITEM_0752,Stylish Blouse For Every Occasion,blouse,2356.83,ITEM_0752.png,3.73,19,03/02/2025,23/07/2025,6,,desktop,1
204,CUST_0094,03/05/1996,female,07/02/2025,ITEM_0017,The Premium Dress You Need,dress,1390.9,ITEM_0017.png,3.57,25,07/05/2025,23/07/2025,6,,mobile,1
205,CUST_0192,20/03/2001,female,23/07/2025,ITEM_0053,The Premium Skirt You Need,skirt,1273.88,ITEM_0053.png,3.26,24,07/06/2025,23/07/2025,11,,desktop,1
206,CUST_0764,06/01/1951,female,24/07/2025,ITEM_0709,Elegant Blouse For Every Occasion,blouse,2035.73,ITEM_0709.png,3.75,12,21/07/2025,24/07/2025,4,,desktop,1
207,CUST_0764,06/01/1951,female,24/07/2025,ITEM_0662,Casual Suit For Every Occasion,suit,2665.14,ITEM_0662.png,3.45,18,15/07/2025,24/07/2025,5,,desktop,1
208,CUST_0654,05/04/1963,female,14/05/2025,ITEM_0662,Casual Suit For Every Occasion,suit,2665.14,ITEM_0662.png,3.45,18,15/07/2025,25/07/2025,6,5,desktop,1
209,CUST_0760,13/10/1963,male,25/07/2025,ITEM_0639,Step Up Your Style With Casual Shoes,shoes,2390.2,ITEM_0639.png,3.18,21,31/05/2025,25/07/2025,8,,desktop,1
210,CUST_0161,02/03/2002,,25/04/2025,ITEM_0111,The Elegant Skirt You Need,skirt,1386.13,ITEM_0111.png,3.53,27,12/07/2025,25/07/2025,4,4,mobile,1
211,CUST_0192,20/03/2001,female,23/07/2025,ITEM_0011,The Exclusive Blouse You Need,blouse,1250.87,ITEM_0011.png,3.36,25,07/05/2025,25/07/2025,5,,desktop,1
212,CUST_0192,20/03/2001,female,23/07/2025,ITEM_0132,The Modern Dress You Need,dress,1066.11,ITEM_0132.png,3.53,19,28/05/2025,25/07/2025,5,4.5,mobile,1
213,CUST_0192,20/03/2001,female,23/07/2025,ITEM_0186,Premium Blouse That Stands Out,blouse,1231.89,ITEM_0186.png,3.43,36,01/03/2025,25/07/2025,7,,desktop,1
214,CUST_0121,05/11/2005,,07/07/2025,ITEM_0132,The Modern Dress You Need,dress,1066.11,ITEM_0132.png,3.53,19,28/05/2025,25/07/2025,4,,mobile,1
215,CUST_0052,20/02/2002,,17/07/2025,ITEM_0010,Exclusive Dress Must Have,dress,1208.72,ITEM_0010.png,3.36,20,05/07/2025,25/07/2025,3,,desktop,1
216,CUST_0159,13/04/2001,female,18/05/2025,ITEM_0053,The Premium Skirt You Need,skirt,1273.88,ITEM_0053.png,3.26,24,07/06/2025,25/07/2025,4,3.5,mobile,1
217,CUST_0116,14/10/2001,female,04/04/2025,ITEM_0010,Exclusive Dress Must Have,dress,1208.72,ITEM_0010.png,3.36,20,05/07/2025,25/07/2025,6,,mobile,1
218,CUST_0778,28/09/1966,male,29/04/2025,ITEM_0662,Casual Suit For Every Occasion,suit,2665.14,ITEM_0662.png,3.45,18,15/07/2025,26/07/2025,6,,mobile,1
219,CUST_0392,04/02/1980,female,21/07/2025,ITEM_0321,Casual Jacket Must Have,jacket,1415.54,ITEM_0321.png,3.21,34,12/04/2025,26/07/2025,4,4,mobile,1
220,CUST_0239,17/09/2007,female,01/05/2025,ITEM_0016,Modern Skirt For Every Occasion,skirt,1200.35,ITEM_0016.png,3.4,29,02/07/2025,27/07/2025,5,,mobile,1
221,CUST_0385,08/02/1980,female,28/07/2025,ITEM_0381,Premium Shoes Must Have,shoes,1080.65,ITEM_0381.png,3.81,25,27/03/2025,28/07/2025,8,,desktop,1
222,CUST_0771,23/03/1958,female,03/01/2025,ITEM_0772,The Classic Shoes You Need,shoes,2019.19,ITEM_0772.png,3.11,29,10/07/2025,28/07/2025,5,,mobile,1
223,CUST_0675,13/06/1958,female,07/07/2025,ITEM_0709,Elegant Blouse For Every Occasion,blouse,2035.73,ITEM_0709.png,3.75,12,21/07/2025,28/07/2025,6,,desktop,1
224,CUST_0677,27/11/1956,male,01/07/2025,ITEM_0662,Casual Suit For Every Occasion,suit,2665.14,ITEM_0662.png,3.45,18,15/07/2025,28/07/2025,8,5,desktop,1
225,CUST_0706,20/02/1955,male,19/04/2025,ITEM_0662,Casual Suit For Every Occasion,suit,2665.14,ITEM_0662.png,3.45,18,15/07/2025,28/07/2025,10,,desktop,1
226,CUST_0062,26/08/1997,male,28/07/2025,ITEM_0186,Premium Blouse That Stands Out,blouse,1231.89,ITEM_0186.png,3.43,36,01/03/2025,28/07/2025,2,4.5,mobile,1
227,CUST_0757,08/04/1964,female,29/07/2025,ITEM_0742,The Modern Slacks You Need,slacks,2283.63,ITEM_0742.png,3.4,14,21/07/2025,29/07/2025,6,,desktop,1
228,CUST_0675,13/06/1958,female,07/07/2025,ITEM_0665,The Premium Shoes You Need,shoes,2120.92,ITEM_0665.png,3.5,19,27/07/2025,29/07/2025,2,,desktop,1
229,CUST_0654,05/04/1963,female,14/05/2025,ITEM_0611,Elegant Blouse For Every Occasion,blouse,1947.82,ITEM_0611.png,3.15,19,09/07/2025,29/07/2025,7,,desktop,1
230,CUST_0724,10/07/1967,,09/11/2024,ITEM_0665,The Premium Shoes You Need,shoes,2120.92,ITEM_0665.png,3.5,19,27/07/2025,29/07/2025,8,,desktop,1
231,CUST_0136,20/11/1999,female,06/04/2025,ITEM_0166,Exclusive Skirt Must Have,skirt,1331.48,ITEM_0166.png,3.71,26,09/06/2025,30/07/2025,6,,mobile,1
232,CUST_0778,28/09/1966,male,29/04/2025,ITEM_0639,Step Up Your Style With Casual Shoes,shoes,2390.2,ITEM_0639.png,3.18,21,31/05/2025,30/07/2025,2,,desktop,1
233,CUST_0290,03/06/1980,male,30/07/2025,ITEM_0370,Elegant Jeans Must Have,jeans,1321.03,ITEM_0370.png,3.52,41,03/03/2025,30/07/2025,8,,desktop,1
234,CUST_0771,23/03/1958,female,03/01/2025,ITEM_0742,The Modern Slacks You Need,slacks,2283.63,ITEM_0742.png,3.4,14,21/07/2025,01/08/2025,5,5,desktop,1
235,CUST_0656,11/03/1966,male,04/06/2025,ITEM_0665,The Premium Shoes You Need,shoes,2120.92,ITEM_0665.png,3.5,19,27/07/2025,01/08/2025,2,4.5,desktop,1
236,CUST_0644,25/12/1963,female,23/07/2025,ITEM_0772,The Classic Shoes You Need,shoes,2019.19,ITEM_0772.png,3.11,29,10/07/2025,01/08/2025,7,,desktop,1
237,CUST_0100,10/12/2004,female,18/07/2024,ITEM_0132,The Modern Dress You Need,dress,1066.11,ITEM_0132.png,3.53,19,28/05/2025,01/08/2025,2,,mobile,1
238,CUST_0229,07/07/2001,,01/08/2025,ITEM_0016,Modern Skirt For Every Occasion,skirt,1200.35,ITEM_0016.png,3.4,29,02/07/2025,01/08/2025,6,,mobile,1
239,CUST_0090,30/12/1998,female,30/07/2025,ITEM_0189,The Elegant Dress You Need,dress,1000,ITEM_0189.png,3.27,31,04/05/2025,01/08/2025,7,,mobile,1
240,CUST_0062,26/08/1997,male,28/07/2025,ITEM_0101,Exclusive Premium Blouse Collection,blouse,1310.13,ITEM_0101.png,3.5,28,16/12/2024,01/08/2025,6,,mobile,1
241,CUST_0169,21/05/2001,,26/11/2024,ITEM_0111,The Elegant Skirt You Need,skirt,1386.13,ITEM_0111.png,3.53,27,12/07/2025,01/08/2025,5,,mobile,1
242,CUST_0104,18/08/2003,,20/07/2025,ITEM_0115,Step Up Your Style With Premium Blouse,blouse,1166.03,ITEM_0115.png,3.32,14,14/06/2025,01/08/2025,12,,desktop,1
243,CUST_0741,07/08/1957,female,22/01/2025,ITEM_0713,Exclusive Casual Blouse Collection,blouse,2013.9,ITEM_0713.png,3.61,27,28/07/2025,02/08/2025,6,,desktop,1
244,CUST_0290,03/06/1980,male,30/07/2025,ITEM_0285,Step Up Your Style With Classic Jeans,jeans,1032.04,ITEM_0285.png,3.57,27,08/03/2025,02/08/2025,4,,desktop,1
245,CUST_0290,03/06/1980,male,30/07/2025,ITEM_0260,Modern Shoes That Stands Out,shoes,1257.95,ITEM_0260.png,3.44,19,21/03/2025,02/08/2025,4,,desktop,1
246,CUST_0691,11/04/1960,female,11/06/2025,ITEM_0709,Elegant Blouse For Every Occasion,blouse,2035.73,ITEM_0709.png,3.75,12,21/07/2025,02/08/2025,5,,desktop,1
247,CUST_0290,03/06/1980,male,30/07/2025,ITEM_0398,Premium Shoes For Every Occasion,shoes,1192.28,ITEM_0398.png,3.35,28,25/04/2025,02/08/2025,3,4,desktop,1
248,CUST_0290,03/06/1980,male,30/07/2025,ITEM_0272,Classic Shoes That Stands Out,shoes,1175.02,ITEM_0272.png,3.54,20,03/03/2025,02/08/2025,5,,mobile,1
249,CUST_0311,01/10/1974,male,28/07/2025,ITEM_0370,Elegant Jeans Must Have,jeans,1321.03,ITEM_0370.png,3.52,41,03/03/2025,02/08/2025,9,,mobile,1
250,CUST_0739,23/12/1967,female,03/08/2025,ITEM_0651,Exclusive Casual Slacks Collection,slacks,2534.45,ITEM_0651.png,3.51,24,09/03/2025,04/08/2025,11,4,desktop,1
251,CUST_0316,31/01/1980,female,04/08/2025,ITEM_0295,Premium Jacket That Stands Out,jacket,1329.55,ITEM_0295.png,3.14,21,12/03/2025,04/08/2025,4,,desktop,1
252,CUST_0769,13/10/1950,female,22/03/2025,ITEM_0615,Casual Shoes That Stands Out,shoes,2109.52,ITEM_0615.png,3.36,22,10/07/2025,04/08/2025,3,,mobile,1
253,CUST_0721,15/07/1960,male,25/01/2025,ITEM_0665,The Premium Shoes You Need,shoes,2120.92,ITEM_0665.png,3.5,19,27/07/2025,04/08/2025,4,5,desktop,1
254,CUST_0739,23/12/1967,female,03/08/2025,ITEM_0742,The Modern Slacks You Need,slacks,2283.63,ITEM_0742.png,3.4,14,21/07/2025,04/08/2025,5,,desktop,1
255,CUST_0739,23/12/1967,female,03/08/2025,ITEM_0636,The Premium Blouse You Need,blouse,2242.97,ITEM_0636.png,3.76,10,12/06/2025,04/08/2025,1,5,desktop,1
256,CUST_0140,21/11/1999,female,04/08/2025,ITEM_0186,Premium Blouse That Stands Out,blouse,1231.89,ITEM_0186.png,3.43,36,01/03/2025,04/08/2025,6,,mobile,1
257,CUST_0644,25/12/1963,female,23/07/2025,ITEM_0739,Elegant Slacks That Stands Out,slacks,1838.34,ITEM_0739.png,3.28,21,04/08/2025,05/08/2025,5,,desktop,1
258,CUST_0712,11/07/1968,male,14/03/2025,ITEM_0769,Step Up Your Style With Casual Blouse,blouse,2372.55,ITEM_0769.png,3.72,8,04/08/2025,05/08/2025,7,,desktop,1
259,CUST_0644,25/12/1963,female,23/07/2025,ITEM_0713,Exclusive Casual Blouse Collection,blouse,2013.9,ITEM_0713.png,3.61,27,28/07/2025,05/08/2025,5,,mobile,1
260,CUST_0242,13/07/1976,female,05/08/2025,ITEM_0272,Classic Shoes That Stands Out,shoes,1175.02,ITEM_0272.png,3.54,20,03/03/2025,05/08/2025,4,,desktop,1
261,CUST_0648,23/05/1957,male,26/06/2025,ITEM_0772,The Classic Shoes You Need,shoes,2019.19,ITEM_0772.png,3.11,29,10/07/2025,06/08/2025,6,,desktop,1
262,CUST_0718,22/04/1966,male,01/07/2025,ITEM_0709,Elegant Blouse For Every Occasion,blouse,2035.73,ITEM_0709.png,3.75,12,21/07/2025,06/08/2025,7,,desktop,1
263,CUST_0681,24/07/1966,female,25/03/2025,ITEM_0615,Casual Shoes That Stands Out,shoes,2109.52,ITEM_0615.png,3.36,22,10/07/2025,06/08/2025,8,,desktop,1
264,CUST_0755,25/05/1962,male,25/07/2025,ITEM_0769,Step Up Your Style With Casual Blouse,blouse,2372.55,ITEM_0769.png,3.72,8,04/08/2025,06/08/2025,5,,desktop,1
265,CUST_0796,08/11/1962,,08/01/2025,ITEM_0739,Elegant Slacks That Stands Out,slacks,1838.34,ITEM_0739.png,3.28,21,04/08/2025,07/08/2025,5,,desktop,1
266,CUST_0683,09/01/1971,female,24/03/2025,ITEM_0739,Elegant Slacks That Stands Out,slacks,1838.34,ITEM_0739.png,3.28,21,04/08/2025,07/08/2025,1,,desktop,1
267,CUST_0778,28/09/1966,male,29/04/2025,ITEM_0772,The Classic Shoes You Need,shoes,2019.19,ITEM_0772.png,3.11,29,10/07/2025,07/08/2025,8,,mobile,1
268,CUST_0769,13/10/1950,female,22/03/2025,ITEM_0769,Step Up Your Style With Casual Blouse,blouse,2372.55,ITEM_0769.png,3.72,8,04/08/2025,08/08/2025,3,,desktop,1
269,CUST_0743,26/10/1962,male,19/07/2025,ITEM_0745,Stylish Suit That Stands Out,suit,2320.15,ITEM_0745.png,3.24,21,15/07/2025,08/08/2025,7,,desktop,1
270,CUST_0081,02/12/2000,female,08/08/2025,ITEM_0101,Exclusive Premium Blouse Collection,blouse,1310.13,ITEM_0101.png,3.5,28,16/12/2024,08/08/2025,6,,mobile,1
271,CUST_0193,16/05/2004,,06/08/2025,ITEM_0101,Exclusive Premium Blouse Collection,blouse,1310.13,ITEM_0101.png,3.5,28,16/12/2024,08/08/2025,6,,mobile,1
272,CUST_0318,01/09/1977,female,06/08/2025,ITEM_0254,Classic Jacket That Stands Out,jacket,1397.64,ITEM_0254.png,3.54,29,11/04/2025,09/08/2025,6,,desktop,1
273,CUST_0318,01/09/1977,female,06/08/2025,ITEM_0272,Classic Shoes That Stands Out,shoes,1175.02,ITEM_0272.png,3.54,20,03/03/2025,09/08/2025,2,,desktop,1
274,CUST_0688,15/07/1957,female,09/08/2025,ITEM_0611,Elegant Blouse For Every Occasion,blouse,1947.82,ITEM_0611.png,3.15,19,09/07/2025,09/08/2025,7,,desktop,1
275,CUST_0316,31/01/1980,female,04/08/2025,ITEM_0381,Premium Shoes Must Have,shoes,1080.65,ITEM_0381.png,3.81,25,27/03/2025,09/08/2025,5,,desktop,1
276,CUST_0769,13/10/1950,female,22/03/2025,ITEM_0662,Casual Suit For Every Occasion,suit,2665.14,ITEM_0662.png,3.45,18,15/07/2025,09/08/2025,9,,desktop,1
277,CUST_0134,27/04/2002,female,20/06/2025,ITEM_0089,Stylish Skirt Must Have,skirt,1154.7,ITEM_0089.png,3.22,15,09/08/2025,09/08/2025,8,,mobile,1
278,CUST_0675,13/06/1958,female,07/07/2025,ITEM_0769,Step Up Your Style With Casual Blouse,blouse,2372.55,ITEM_0769.png,3.72,8,04/08/2025,11/08/2025,12,,desktop,1
279,CUST_0714,18/02/1959,female,09/08/2025,ITEM_0651,Exclusive Casual Slacks Collection,slacks,2534.45,ITEM_0651.png,3.51,24,09/03/2025,11/08/2025,9,,desktop,1
280,CUST_0796,08/11/1962,,08/01/2025,ITEM_0782,Premium Blouse Must Have,blouse,1500,ITEM_0782.png,3.24,18,29/07/2025,11/08/2025,3,,desktop,1
281,CUST_0657,15/09/1954,male,14/05/2025,ITEM_0709,Elegant Blouse For Every Occasion,blouse,2035.73,ITEM_0709.png,3.75,12,21/07/2025,11/08/2025,5,,desktop,1
282,CUST_0719,22/03/1958,male,11/08/2025,ITEM_0698,Modern Shoes Must Have,shoes,2086.32,ITEM_0698.png,3.49,33,02/02/2025,11/08/2025,7,,desktop,1
283,CUST_0727,28/08/1959,female,24/04/2025,ITEM_0713,Exclusive Casual Blouse Collection,blouse,2013.9,ITEM_0713.png,3.61,27,28/07/2025,11/08/2025,3,,desktop,1
284,CUST_0776,07/02/1966,male,16/05/2025,ITEM_0782,Premium Blouse Must Have,blouse,1500,ITEM_0782.png,3.24,18,29/07/2025,12/08/2025,8,,desktop,1
285,CUST_0669,27/08/1955,male,18/04/2025,ITEM_0772,The Classic Shoes You Need,shoes,2019.19,ITEM_0772.png,3.11,29,10/07/2025,12/08/2025,5,,desktop,1
286,CUST_0681,24/07/1966,female,25/03/2025,ITEM_0772,The Classic Shoes You Need,shoes,2019.19,ITEM_0772.png,3.11,29,10/07/2025,12/08/2025,2,,desktop,1
287,CUST_0759,23/11/1964,male,22/07/2025,ITEM_0713,Exclusive Casual Blouse Collection,blouse,2013.9,ITEM_0713.png,3.61,27,28/07/2025,12/08/2025,12,,desktop,1
288,CUST_0762,18/03/1954,female,11/08/2025,ITEM_0611,Elegant Blouse For Every Occasion,blouse,1947.82,ITEM_0611.png,3.15,19,09/07/2025,14/08/2025,3,,desktop,1
289,CUST_0704,22/04/1957,female,15/08/2025,ITEM_0745,Stylish Suit That Stands Out,suit,2320.15,ITEM_0745.png,3.24,21,15/07/2025,15/08/2025,3,,desktop,1
290,CUST_0149,04/02/2000,female,08/07/2025,ITEM_0089,Stylish Skirt Must Have,skirt,1154.7,ITEM_0089.png,3.22,15,09/08/2025,15/08/2025,4,,mobile,1
